3.72 24500 3.37778e+08 5e+08 2.33064
3.73 23855 3.37316e+08 5e+08 2.33179
3.74 23227 3.36853e+08 5e+08 2.33294
3.75 22615 3.36392e+08 5e+08 2.33409
3.76 22019 3.35931e+08 5e+08 2.33524
3.77 21439 3.3547e+08 5e+08 2.33638
3.78 20874 3.3501e+08 5e+08 2.33753
3.79 20324 3.34551e+08 5e+08 2.33868
3.8 19789 3.34093e+08 5e+08 2.33983
3.81 19268 3.33635e+08 5e+08 2.34097
3.82 18760 3.33178e+08 5e+08 2.34212
3.83 18266 3.32721e+08 5e+08 2.34327
3.84 17785 3.32265e+08 5e+08 2.34441
3.85 17316 3.3181e+08 5e+08 2.34556
3.86 16860 3.31355e+08 5e+08 2.3467
3.87 16416 3.30901e+08 5e+08 2.34785
3.88 15983 3.30448e+08 5e+08 2.34899
3.89 15562 3.29995e+08 5e+08 2.35014
3.9 15152 3.29542e+08 5e+08 2.35128
3.91 14753 3.29091e+08 5e+08 2.35243
3.92 14364 3.2864e+08 5e+08 2.35357
3.93 13985 3.28189e+08 5e+08 2.35471
3.94 13616 3.2774e+08 5e+08 2.35586
3.95 13257 3.27291e+08 5e+08 2.357
3.96 12908 3.26842e+08 5e+08 2.35814
3.97 12568 3.26394e+08 5e+08 2.35929
3.98 12237 3.25947e+08 5e+08 2.36043
3.99 11914 3.255e+08 5e+08 2.36157
4 11600 3.25054e+08 5e+08 2.36271
4.01 11294 3.24609e+08 5e+08 2.36385
4.02 10996 3.24164e+08 5e+08 2.36499
4.03 10706 3.23719e+08 5e+08 2.36613
4.04 10424 3.23276e+08 5e+08 2.36727
4.05 10149 3.22833e+08 5e+08 2.36841
4.06 9881 3.2239e+08 5e+08 2.36955
4.07 9620 3.21948e+08 5e+08 2.37069
4.08 9366 3.21507e+08 5e+08 2.37183
4.09 9119 3.21067e+08 5e+08 2.37297
4.1 8878 3.20627e+08 5e+08 2.37411
4.11 8644 3.20187e+08 5e+08 2.37525
4.12 8416 3.19748e+08 5e+08 2.37638
4.13 8194 3.1931e+08 5e+08 2.37752
4.14 7978 3.18873e+08 5e+08 2.37866
4.15 7768 3.18436e+08 5e+08 2.37979
4.16 7563 3.17999e+08 5e+08 2.38093
4.17 7363 3.17563e+08 5e+08 2.38207
4.18 7169 3.17128e+08 5e+08 2.3832
4.19 6980 3.16694e+08 5e+08 2.38434
4.2 6796 3.1626e+08 5e+08 2.38547
4.21 6617 3.15826e+08 5e+08 2.38661
4.22 6442 3.15393e+08 5e+08 2.38774
4.23 6272 3.14961e+08 5e+08 2.38888
4.24 6106 3.14529e+08 5e+08 2.39001
4.25 5945 3.14098e+08 5e+08 2.39115
4.26 5788 3.13668e+08 5e+08 2.39228
4.27 5635 3.13238e+08 5e+08 2.39341
4.28 5486 3.12809e+08 5e+08 2.39455
4.29 5341 3.1238e+08 5e+08 2.39568
4.3 5200 3.11952e+08 5e+08 2.39681
4.31 5063 3.11525e+08 5e+08 2.39794
